datetime;open;high;low;close;volume
2026-05-27 09:30:00;1646.73999;1658.76990;1618.88000;1629.65002;1663000
2026-05-26 15:55:00;1594.0050049;1595;1586.010010;1589.57495;337302
2026-05-26 15:50:00;1602.43994;1602.43994;1591.5;1595;207654
2026-05-26 15:45:00;1604.84998;1604.84998;1598.079956;1600.16003;180479
2026-05-26 15:40:00;1611.75;1612;1603.39001;1604.55591;142461
2026-05-26 15:35:00;1616.040039;1616.52002;1612;1613;91466
2026-05-26 15:30:00;1614.5;1617.14001;1611.020020;1616.040039;126599
2026-05-26 15:25:00;1622.44714;1623.93005;1613.10999;1614.40002;116181
2026-05-26 15:20:00;1629.37366;1631.31995;1622.050049;1622.74500;93263
2026-05-26 15:15:00;1636;1639.53003;1629;1630.21997;128571
2026-05-26 15:10:00;1634.30505;1636.78003;1630.010010;1636.5;87964
2026-05-26 15:05:00;1632.25500;1638;1630.80005;1634.30505;112902
2026-05-26 15:00:00;1630.79504;1634.22998;1628;1632.82996;94207
2026-05-26 14:55:00;1635.48999;1638.43994;1629.00012207;1630.69995;104355
2026-05-26 14:50:00;1635;1637.38000;1632.63000;1635.49500;101736
2026-05-26 14:45:00;1637.71729;1639.48547;1633.44995;1633.93994;93892
2026-05-26 14:40:00;1632.81995;1641.73999;1630.75;1638.33008;128788
2026-05-26 14:35:00;1632.43506;1638.089966;1628.47998;1631.28015;196407
2026-05-26 14:30:00;1623.71497;1632.83997;1621.72009;1632.28137;175109
2026-05-26 14:25:00;1617.057861;1623.76990;1616.00012207;1623.31006;102472
2026-05-26 14:20:00;1617.79004;1619.90002;1614.76001;1617.11987;82278
2026-05-26 14:15:00;1613.83997;1617.89001;1612.71997;1617.56494;83499
2026-05-26 14:10:00;1612.94995;1614.63000;1612.12000;1613.83997;49794
2026-05-26 14:05:00;1613.97998;1614.85986;1611.63000;1612.65833;47218
2026-05-26 14:00:00;1609.13501;1614.85999;1605.069946;1613.97998;86428
2026-05-26 13:55:00;1615.45996;1616.47986;1608;1609.5;95678
2026-05-26 13:50:00;1619;1620.23987;1610.059692;1615.71997;125545
2026-05-26 13:45:00;1615.39001;1620.5;1613.53015;1619;122933
2026-05-26 13:40:00;1610.84998;1615.55005;1609;1615.15002;86646
2026-05-26 13:35:00;1607.16003;1615.57996;1606.67004;1611.58984;127936
2026-05-26 13:30:00;1603.53003;1609.5;1601.40002;1607.16003;91243
2026-05-26 13:25:00;1599.79504;1604.23999;1599.099976;1603.53003;56984
2026-05-26 13:20:00;1598.050049;1605.079956;1596.030029;1600.58997;108130
2026-05-26 13:15:00;1598.18274;1601.82996;1595.91504;1596.47607;97970
2026-05-26 13:10:00;1594.47998;1599.35999;1593.00012207;1598.29004;56425
2026-05-26 13:05:00;1598;1599.25;1592;1593.93506;59272
2026-05-26 13:00:00;1595.42004;1599.64490;1594.43994;1598;73746
2026-05-26 12:55:00;1592.73499;1597.060059;1591.62000;1595.87000;56251
2026-05-26 12:50:00;1590.86499;1593.49988;1589.45081;1592.73499;48224
2026-05-26 12:45:00;1592.050049;1595.99988;1589;1590.28003;91806
2026-05-26 12:40:00;1595.34998;1597.13501;1590.80005;1591.78003;67769
2026-05-26 12:35:00;1600.22998;1601.48999;1594.25;1594.43994;98651
2026-05-26 12:30:00;1595.76013;1600.16003;1595;1600.020020;110656
2026-05-26 12:25:00;1596;1597.91003;1593.88000;1596.5;85022
2026-05-26 12:20:00;1589.40002;1595.91467;1587.48999;1595.91467;79325
2026-05-26 12:15:00;1592.23499;1593.67004;1588.040039;1589.19995;51205
2026-05-26 12:10:00;1591.31995;1595.20996;1587.60498;1592.69995;83667
2026-05-26 12:05:00;1590.65002;1593.98987;1586.67004;1591.12000;91949
2026-05-26 12:00:00;1581.87988;1591.18994;1580.020020;1590.5;107819
2026-05-26 11:55:00;1569.85999;1581.81006;1569.52295;1580.99500;104416
2026-05-26 11:50:00;1577.22998;1580.18994;1568.50012;1569.85999;125935
2026-05-26 11:45:00;1587.48999;1589;1576.69995;1576.82715;107860
2026-05-26 11:40:00;1587.45496;1588.99988;1581;1586.75;75255
2026-05-26 11:35:00;1590.48499;1592.64014;1584.59998;1587.45496;78076
2026-05-26 11:30:00;1586.60999;1591.90002;1582.69995;1590.78003;71841
2026-05-26 11:25:00;1591.92004;1592.39990;1582.040039;1587.13501;97810
2026-05-26 11:20:00;1594.040039;1594.98999;1584;1591.5;75096
2026-05-26 11:15:00;1597.51001;1597.85205;1584.00012207;1594.51501;131518
2026-05-26 11:10:00;1586.43005;1598.98999;1580.41016;1597.70496;185201
2026-05-26 11:05:00;1593.21301;1594.99988;1580.51001;1587.60999;133183
2026-05-26 11:00:00;1594;1598.99988;1589.010010;1592.23499;115509
2026-05-26 10:55:00;1601.68994;1602.66003;1591.55005;1592.98499;146766
2026-05-26 10:50:00;1606.29993;1608;1599;1601.22498;125581
2026-05-26 10:45:00;1611.31006;1616;1598;1605.15002;178162
2026-05-26 10:40:00;1622.76001;1632.92993;1608.48999;1611.43994;290445
2026-05-26 10:35:00;1605.22998;1626.54993;1603.13000;1624.36499;335724
2026-05-26 10:30:00;1599.65503;1611.83997;1599.65503;1605.77002;223150
2026-05-26 10:25:00;1600.38000;1607.77002;1595.010010;1600.064941;260488
2026-05-26 10:20:00;1587.97998;1602.59998;1582.91101;1600.64001;335181
2026-05-26 10:15:00;1579.79004;1588;1577.23999;1587.92004;166184
2026-05-26 10:10:00;1573;1579.70996;1570.38477;1579.23499;123562
2026-05-26 10:05:00;1564.49500;1574.98999;1558.010010;1572.74512;176632
2026-05-26 10:00:00;1580.56006;1582.66748;1562.010010;1564.35498;186740
2026-05-26 09:55:00;1568.099976;1583.89001;1566.78003;1580.42004;207617
2026-05-26 09:50:00;1573.25500;1578.40002;1560.010010;1568;304007
2026-05-26 09:45:00;1580.77002;1598.31006;1572;1572;355308
2026-05-26 09:40:00;1581.84998;1596.30005;1577.73853;1579.74500;429778
2026-05-26 09:35:00;1542.91003;1582.43994;1533.72998;1581.84998;493847
2026-05-26 09:30:00;1535.64502;1558;1520;1543.21997;1253063
2026-05-22 15:55:00;1487;1490.18005;1475.82996;1477.39001;529564
2026-05-22 15:50:00;1485.25;1498;1485;1488.21997;185922
2026-05-22 15:45:00;1492.5;1492.66003;1484.60010;1485.98999;142568
2026-05-22 15:40:00;1498.32996;1500.40002;1492.73999;1492.74011;92584
2026-05-22 15:35:00;1494.42004;1498.87000;1494.37000;1498.28003;72575
2026-05-22 15:30:00;1494.72998;1496;1492.064941;1494.20496;66494
2026-05-22 15:25:00;1493.38501;1497.5;1492;1493.86499;80094
2026-05-22 15:20:00;1495;1496.52002;1490.33008;1493.38501;79336
2026-05-22 15:15:00;1497;1497.69995;1490.33008;1494.62000;115408
2026-05-22 15:10:00;1500.12000;1501.97986;1496.19995;1497.21997;71512
2026-05-22 15:05:00;1507.72498;1508.68005;1498.48950;1500.010010;109623
2026-05-22 15:00:00;1513.95996;1513.95996;1506;1506.75012;112565
2026-05-22 14:55:00;1515.83997;1516.27002;1513.29004;1514.010010;27780
2026-05-22 14:50:00;1514;1517;1512.76013;1516.13501;42126
2026-05-22 14:45:00;1515;1515.35986;1511.31995;1514.27502;27961
2026-05-22 14:40:00;1511.73999;1518.72424;1510.65002;1515.18005;65206
2026-05-22 14:35:00;1510.53003;1512.53003;1505.61011;1511.22998;78997
2026-05-22 14:30:00;1516.68994;1516.90002;1508.16003;1509.47205;83340
2026-05-22 14:25:00;1519.49988;1519.75;1515.54004;1516.45496;40316
2026-05-22 14:20:00;1516.31006;1519.5;1514;1518.5;45945
2026-05-22 14:15:00;1517.93994;1518.29004;1515.29004;1517.099976;32237
2026-05-22 14:10:00;1515.96497;1518.99988;1512.69995;1518;43186
2026-05-22 14:05:00;1519.43994;1519.43994;1515.35999;1515.96497;37872
2026-05-22 14:00:00;1523.58997;1524;1515.00012207;1519.28003;97739
2026-05-22 13:55:00;1517.33008;1528;1517;1524.089966;207850
2026-05-22 13:50:00;1510.92004;1518.87988;1509.51001;1517.32996;118931
2026-05-22 13:45:00;1507.91650;1512.69995;1507.91650;1510.90002;43573
2026-05-22 13:40:00;1511.030029;1512.093872;1505.31006;1508.79004;69294
2026-05-22 13:35:00;1511.099976;1514.28992;1507.099976;1511.48999;58927
2026-05-22 13:30:00;1516.89001;1517.75500;1511.010010;1511.17004;60723
2026-05-22 13:25:00;1514.51001;1517;1511.52783;1516.074951;57490
2026-05-22 13:20:00;1510.18994;1514.5;1509;1514.5;33403
2026-05-22 13:15:00;1513.064575;1514.97998;1509.30005;1509.73999;43869
2026-05-22 13:10:00;1516.060059;1516.5;1512.020020;1512.5;46672
2026-05-22 13:05:00;1516.94495;1519.48999;1513.55005;1516.010010;43635
2026-05-22 13:00:00;1513.19995;1519.63000;1513.19995;1517.39001;63820
2026-05-22 12:55:00;1511.72998;1515.25;1511.00012207;1513.69995;45769
2026-05-22 12:50:00;1511.34998;1514.54541;1510.62000;1512.28003;41522
2026-05-22 12:45:00;1509.040039;1512.70996;1508.67004;1510.68994;29256
2026-05-22 12:40:00;1512.13000;1514;1507.55005;1509.050049;38000
2026-05-22 12:35:00;1511.75012;1514.43994;1510.030151;1511.61426;40185
2026-05-22 12:30:00;1511.36755;1514;1511.10010;1512.10999;59295
2026-05-22 12:25:00;1508.30005;1511.78003;1505.11011;1511.060059;51777
2026-05-22 12:20:00;1505.67004;1511.93005;1504.58997;1508.36499;52216
2026-05-22 12:15:00;1506.49988;1510;1503.75012;1504.82996;66697
2026-05-22 12:10:00;1502.22095;1506.5;1501.37000;1505.93994;37878
2026-05-22 12:05:00;1503.84998;1506;1502;1502.92505;40977
2026-05-22 12:00:00;1503.97998;1506.18994;1501.099976;1504.43994;54500
2026-05-22 11:55:00;1502.30505;1504.46997;1501.099976;1503;41510
2026-05-22 11:50:00;1501.37000;1505.099976;1500.76074;1502.30505;76433
2026-05-22 11:45:00;1510.34998;1510.34998;1501;1501.37000;98160
2026-05-22 11:40:00;1514.67505;1514.67505;1510;1510.47998;57993
2026-05-22 11:35:00;1514.75879;1515.71997;1510.91003;1514.00012207;60471
2026-05-22 11:30:00;1515.23999;1521.42505;1514;1515.31494;99873
2026-05-22 11:25:00;1511.72998;1516.59998;1510.32996;1516.18005;61082
2026-05-22 11:20:00;1515.65002;1516.98987;1511;1512;57167
2026-05-22 11:15:00;1511.5;1516.72986;1511.00012207;1516.49988;48252
2026-05-22 11:10:00;1518.64001;1519.76001;1511.43005;1511.56995;68296
2026-05-22 11:05:00;1513.70496;1519.23999;1513;1518.31750;61328
2026-05-22 11:00:00;1515.10999;1520;1511;1514.10999;92126
2026-05-22 10:55:00;1515.25;1519.90002;1515;1515.93506;114612
2026-05-22 10:50:00;1515.22998;1516.95996;1509.44995;1515.25;87318
2026-05-22 10:45:00;1519.58997;1520.99988;1512.79004;1514.41003;101686
2026-05-22 10:40:00;1514.22998;1522;1513.50012;1520.40845;158449
2026-05-22 10:35:00;1510.56006;1516.91821;1506;1514.33496;122867
2026-05-22 10:30:00;1506.089966;1513.64990;1500.96997;1510.52795;158976
2026-05-22 10:25:00;1496.055054;1506.82996;1495.19995;1505.5;94002
2026-05-22 10:20:00;1502.70996;1506;1495.050049;1496.40503;127765
2026-05-22 10:15:00;1497.56006;1505.58997;1496.75;1501.35010;180951
2026-05-22 10:10:00;1482.060059;1498.76001;1481.00012207;1497.74500;204061
2026-05-22 10:05:00;1481.45496;1485.29993;1473.52014;1481.69995;189996
2026-05-22 10:00:00;1493.27002;1494.38196;1477.82996;1481.90002;288498
2026-05-22 09:55:00;1499.28003;1501.97998;1488;1494.55005;181388
2026-05-22 09:50:00;1491.49500;1503.54004;1485.70007;1499.98999;237382
2026-05-22 09:45:00;1498.10498;1504;1490.80005;1491.31348;213454
2026-05-22 09:40:00;1514.18994;1519;1489;1498.10498;371437
2026-05-22 09:35:00;1501.10999;1519.62000;1498.40002;1514.060059;280017
2026-05-22 09:30:00;1520.80005;1522.40002;1495.19995;1501.59998;1011038
2026-05-21 15:55:00;1536.19995;1543.78003;1534.30005;1542.64001;432090
2026-05-21 15:50:00;1538.92004;1539.15002;1530.010010;1536.625;210698
2026-05-21 15:45:00;1540.035034;1540.035034;1536.21997;1538.96997;120811
2026-05-21 15:40:00;1538.65002;1541.94995;1536.68994;1540.035034;117225
2026-05-21 15:35:00;1541.074951;1544.68994;1538.020142;1539.045044;148547
2026-05-21 15:30:00;1544.060059;1546;1540;1540.89001;124723
2026-05-21 15:25:00;1544.44995;1546;1543.20996;1544.46997;97190
2026-05-21 15:20:00;1544.045044;1546.089966;1537;1544.44995;170344
2026-05-21 15:15:00;1543.31995;1545.56995;1541.10999;1544.63989;127842
2026-05-21 15:10:00;1537.98999;1543.72998;1535.64001;1542.90002;146164
2026-05-21 15:05:00;1532.5;1543.63989;1531.10999;1537.50012;121947
2026-05-21 15:00:00;1528.90002;1535.89001;1528;1532.375;132835
2026-05-21 14:55:00;1520.28552;1528.99988;1516.33997;1528.33496;161448
2026-05-21 14:50:00;1531.80505;1535;1520.18994;1520.21997;142080
2026-05-21 14:45:00;1533.25500;1537;1530.47998;1531.93005;107903
2026-05-21 14:40:00;1534.97998;1539;1532.35010;1533.69995;140510
2026-05-21 14:35:00;1532.27002;1536.51990;1530.72009;1535.26697;144091
2026-05-21 14:30:00;1529.5;1532.89001;1528.39001;1532.47998;102210
2026-05-21 14:25:00;1528.36499;1530;1526.33997;1528.82996;82202
2026-05-21 14:20:00;1527.48999;1529.82996;1523.625;1528.40002;82083
2026-05-21 14:15:00;1525.47998;1528;1520.5;1527.25;105206
2026-05-21 14:10:00;1529.42004;1530;1525;1525.56494;79108
2026-05-21 14:05:00;1527.21497;1530.80005;1526.47009;1529.26001;72570
2026-05-21 14:00:00;1526.77002;1533;1525.75;1527.21497;120177
2026-05-21 13:55:00;1536.35999;1537.95996;1526.14001;1526.53003;171015
2026-05-21 13:50:00;1523.98499;1537;1522.30005;1536.11499;208498
2026-05-21 13:45:00;1518.85498;1524.41003;1517.95996;1523.79004;123988
2026-05-21 13:40:00;1519;1523.69995;1514;1518.91504;95121
2026-05-21 13:35:00;1514.050049;1520;1513.56006;1519.37000;98828
2026-05-21 13:30:00;1513.25;1519.079956;1512.20996;1513.93005;111824
2026-05-21 13:25:00;1517.63000;1518.63000;1510.32996;1513.70996;115586
2026-05-21 13:20:00;1521.56995;1526;1510.00012207;1517.18994;186304
2026-05-21 13:15:00;1515.5;1524.96997;1514.80005;1521.38000;230821
2026-05-21 13:10:00;1507.75671;1516.30005;1507.29004;1515.25;239309
2026-05-21 13:05:00;1500.53015;1509.84985;1500;1507.61011;168719
2026-05-21 13:00:00;1492.70996;1501.97998;1492.50500;1500.30005;215586
2026-05-21 12:55:00;1488.44495;1493;1488.00012207;1492.99988;52216
2026-05-21 12:50:00;1488.53003;1491.89001;1486;1488.00012207;57542
2026-05-21 12:45:00;1491.32996;1493.69995;1487;1488.53003;60263
2026-05-21 12:40:00;1493.75;1494.47205;1488.5;1491.97998;58979
2026-05-21 12:35:00;1494.81995;1496.44995;1490.10999;1493.75;80557
2026-05-21 12:30:00;1493.19995;1495.24988;1491.050049;1495.24988;84599
2026-05-21 12:25:00;1493.35999;1496.78003;1492.96997;1493.58997;119573
2026-05-21 12:20:00;1489.60999;1493.65991;1482.61011;1493.26501;104386
2026-05-21 12:15:00;1488.25;1493.66003;1487;1489.61499;147947
2026-05-21 12:10:00;1487.33997;1488.68005;1483;1488.25;72833
2026-05-21 12:05:00;1484.00012207;1487.85986;1483.00012207;1487.010010;58964
2026-05-21 12:00:00;1481.099976;1486.85986;1480.38000;1483.91003;72152
2026-05-21 11:55:00;1490;1491.87988;1480.27014;1480.57935;112815
2026-05-21 11:50:00;1488.42004;1492;1487.12000;1490.51501;159288
2026-05-21 11:45:00;1481.98499;1489.69995;1480.62000;1488.47998;166916
2026-05-21 11:40:00;1483.53015;1485;1480.73999;1481.125;117952
2026-05-21 11:35:00;1474.010010;1483.80005;1472.10999;1483.53003;94900
2026-05-21 11:30:00;1477.59497;1479.10986;1472.98999;1474.75500;74071
2026-05-21 11:25:00;1479.020020;1483.058594;1476.13000;1477.59497;92216
2026-05-21 11:20:00;1481;1484;1479.020020;1479.71509;103877
2026-05-21 11:15:00;1473.78503;1482.98999;1472.86011;1481;156433
2026-05-21 11:10:00;1462.12000;1476.78003;1458.91504;1473.34998;134566
2026-05-21 11:05:00;1466.35999;1469.67993;1458;1462.12000;100847
2026-05-21 11:00:00;1470.5;1473;1463.64014;1467;77333
2026-05-21 10:55:00;1467.98999;1474.5;1466.5;1470.5;99101
2026-05-21 10:50:00;1466;1469;1459.22998;1467.25;114651
2026-05-21 10:45:00;1473.93005;1476;1463.53003;1466.050049;132062
2026-05-21 10:40:00;1471.68799;1476.20996;1467.52014;1473.92004;135928
2026-05-21 10:35:00;1464.98999;1474.22998;1464.87000;1471.78003;180485
2026-05-21 10:30:00;1459.80005;1472;1459.0054932;1464.98999;198976
2026-05-21 10:25:00;1450.34998;1460;1449.16016;1460;166408
2026-05-21 10:20:00;1449.64001;1453.66357;1432.00012207;1451.079956;291312
2026-05-21 10:15:00;1458.97998;1461.68994;1449;1449.64001;224086
2026-05-21 10:10:00;1472.14001;1472.91003;1451;1457.90002;288722
2026-05-21 10:05:00;1478.42004;1480.89001;1466;1472.65002;293280
2026-05-21 10:00:00;1473.079956;1493.97998;1472.27002;1478.59998;464243
2026-05-21 09:55:00;1454.18994;1476;1453;1473.25;509928
2026-05-21 09:50:00;1421.64502;1455;1415.53003;1454.18005;416175
2026-05-21 09:45:00;1417.60999;1426.55005;1412.12000;1421.64502;204280
2026-05-21 09:40:00;1420;1430;1410.30005;1416.81995;268115
2026-05-21 09:35:00;1413.090820;1424.80005;1403;1420.79504;343928
2026-05-21 09:30:00;1377.56006;1413.10999;1377.46997;1412.84497;811749
2026-05-20 15:55:00;1394.98999;1395.5;1385.099976;1392.68005;234205
2026-05-20 15:50:00;1396;1396.099976;1391.75012;1393.90991;93872
2026-05-20 15:45:00;1390.81494;1398;1390;1396.40002;83947
2026-05-20 15:40:00;1397.98499;1398.68994;1390.33997;1390.81494;56608
2026-05-20 15:35:00;1396.17505;1400.94995;1394.46997;1398.44995;55528
2026-05-20 15:30:00;1395;1397.21997;1394.4375;1395.099976;35344
2026-05-20 15:25:00;1394.5;1395.98999;1391;1395.076904;47815
2026-05-20 15:20:00;1397.55420;1399.28992;1392.56995;1394.98999;50511
2026-05-20 15:15:00;1401.86499;1403.27991;1396.49500;1397.055054;53013
2026-05-20 15:10:00;1399.83496;1403.26501;1399.64453;1401.86499;46152
2026-05-20 15:05:00;1396.90002;1400.88000;1395.70703;1400.015015;31877
2026-05-20 15:00:00;1395.76001;1398.25;1394.73999;1396.23999;37901
2026-05-20 14:55:00;1395.63000;1398;1393.64001;1394.88000;36227
2026-05-20 14:50:00;1397.17004;1397.18005;1393.68005;1395.19995;41249
2026-05-20 14:45:00;1401.23145;1403.22986;1396.64001;1396.64001;46113
2026-05-20 14:40:00;1400.47998;1403.91016;1398.26001;1400.67004;53665
2026-05-20 14:35:00;1395.65002;1402.62000;1395.43005;1400.47998;49995
2026-05-20 14:30:00;1395.89001;1397.93005;1393.19995;1395.71497;31080
2026-05-20 14:25:00;1395.13501;1396.94995;1393.25;1395.79004;35261
2026-05-20 14:20:00;1399;1400.24988;1394.18994;1395.83154;48790
2026-05-20 14:15:00;1400;1401.17004;1397.41125;1398.98999;43361
2026-05-20 14:10:00;1403.875;1404;1398.62000;1400.39001;50009
2026-05-20 14:05:00;1407.48999;1407.48999;1402.62012;1403.66565;51622
2026-05-20 14:00:00;1403.17004;1408.97986;1401;1406.94495;82192
2026-05-20 13:55:00;1394.75500;1406;1394.44995;1402.68994;106467
2026-05-20 13:50:00;1393.38501;1396.56567;1392.019043;1394.75500;37866
2026-05-20 13:45:00;1394.79004;1396.099976;1392.0050049;1393.52002;36117
2026-05-20 13:40:00;1395.55005;1396.5;1393.050049;1394.5;37907
2026-05-20 13:35:00;1392.98999;1397.24988;1392.16577;1396.38013;74678
2026-05-20 13:30:00;1390.50500;1394.43005;1390.43994;1392.26501;54892
2026-05-20 13:25:00;1386.84985;1391.99988;1385.10999;1390.020020;53589
2026-05-20 13:20:00;1388.77600;1392.60999;1382;1385.15002;73720
2026-05-20 13:15:00;1393.86987;1396.77002;1388.030029;1389.060059;70318
2026-05-20 13:10:00;1391.15002;1395.48999;1389.62000;1392.92004;51564
2026-05-20 13:05:00;1389.29004;1393.94995;1388.31006;1391.15002;39451
2026-05-20 13:00:00;1390.72998;1394.54004;1387;1389.65002;66954
2026-05-20 12:55:00;1395.26001;1396.15161;1385.010010;1389.77502;84646
2026-05-20 12:50:00;1392.96997;1396.97986;1392.030029;1394.78503;48028
2026-05-20 12:45:00;1398;1399;1390.45007;1392.73499;60077
2026-05-20 12:40:00;1393.88000;1398.19495;1393.020020;1397.24500;55899
2026-05-20 12:35:00;1392.90002;1397;1390.83459;1395.32495;65020
2026-05-20 12:30:00;1387.98999;1394.75;1386.00012207;1393.99988;86395
2026-05-20 12:25:00;1384;1387.98889;1381.060059;1386.012939;94080
2026-05-20 12:20:00;1389.77002;1392.97363;1383.10999;1383.92004;93567
2026-05-20 12:15:00;1396.5;1396.5;1388;1389.54504;73878
2026-05-20 12:10:00;1396.48499;1398.96997;1392.83997;1396.51001;69630
2026-05-20 12:05:00;1398.45996;1399.37000;1395;1396.93994;52713
2026-05-20 12:00:00;1406.68994;1406.75;1396.32996;1398.25513;84229
2026-05-20 11:55:00;1408;1410;1403.19995;1407.5;55948
2026-05-20 11:50:00;1404.96497;1411.30005;1403.19995;1407.19995;74520
2026-05-20 11:45:00;1402.17004;1407;1401.5;1404.70996;57703
2026-05-20 11:40:00;1405.82495;1408.18994;1401.00012207;1401.54565;70050
2026-05-20 11:35:00;1412.93506;1415.23999;1404;1405.82996;97051
2026-05-20 11:30:00;1408.67456;1416.20996;1405.89001;1413.71106;110304
2026-05-20 11:25:00;1411.45996;1414.33997;1408.45386;1409.13501;77055
2026-05-20 11:20:00;1414.88269;1419.48999;1410.92004;1411.93396;87322
2026-05-20 11:15:00;1409.43506;1421.22998;1408;1415.32996;233341
2026-05-20 11:10:00;1404.62000;1411.15002;1404.51001;1409.37000;118831
2026-05-20 11:05:00;1398.84497;1408.089966;1398.84497;1404.48999;117092
2026-05-20 11:00:00;1400.86182;1407;1396;1398.98499;160127
2026-05-20 10:55:00;1392.125;1400.90002;1389.57996;1400.82495;109770
2026-05-20 10:50:00;1387.66003;1395.80005;1386.53784;1392.57996;74057
2026-05-20 10:45:00;1393.13000;1394.48987;1385.17004;1386.89502;73820
2026-05-20 10:40:00;1388.62000;1395.54004;1384.27002;1393;94072
2026-05-20 10:35:00;1385;1391.18994;1379.10925;1389.069946;124701
2026-05-20 10:30:00;1385.91003;1394.13000;1382.87317;1385.56006;145672
2026-05-20 10:25:00;1381.97998;1385.23999;1377.41968;1384.60999;102150
2026-05-20 10:20:00;1373.18005;1391.88000;1373.18005;1381.51001;192840
2026-05-20 10:15:00;1379.72998;1388.70996;1367.16003;1371.65149;219382
2026-05-20 10:10:00;1393.43005;1395.079956;1366.97998;1379.72998;376471
2026-05-20 10:05:00;1393.41003;1400;1390.13013;1392.78003;157105
2026-05-20 10:00:00;1402.57996;1405.59985;1391.95996;1393.88794;178410
2026-05-20 09:55:00;1398;1403;1392.44006;1401.77502;239098
2026-05-20 09:50:00;1422.91992;1423.42993;1398.55005;1398.92004;236745
2026-05-20 09:45:00;1441.13000;1443;1416.19995;1420.26001;231191
2026-05-20 09:40:00;1419.64001;1443.44495;1413.43103;1438.91003;341565
2026-05-20 09:35:00;1423.14087;1430;1406.079956;1421.039429;325057
2026-05-20 09:30:00;1438.43994;1440;1420;1425.69995;1157895
2026-05-19 15:55:00;1365;1385.18994;1364;1383.84998;435317
2026-05-19 15:50:00;1365.87000;1371.56995;1361.97998;1366.35999;125653
2026-05-19 15:45:00;1364.56995;1369.56006;1361.19995;1365.80005;125694
2026-05-19 15:40:00;1369;1370.98987;1364;1365.22498;91905
2026-05-19 15:35:00;1373;1375;1365;1368.72998;94339
2026-05-19 15:30:00;1367.72998;1373.88000;1365.040039;1372.21997;86297
2026-05-19 15:25:00;1362;1367.73987;1360;1367.56006;86040
2026-05-19 15:20:00;1372.14502;1372.30005;1361.33008;1362.37000;92805
2026-05-19 15:15:00;1381.38000;1382.81995;1371.94995;1372.14502;207404
2026-05-19 15:10:00;1367.50012;1381.71997;1367.50012;1381.38000;126311
2026-05-19 15:05:00;1366.91003;1369.99988;1359;1368;349510
2026-05-19 15:00:00;1362.36499;1367.99988;1361.00012207;1366.91003;98136
2026-05-19 14:55:00;1370.80005;1370.81494;1360.030029;1362.36499;139035
2026-05-19 14:50:00;1375.66003;1379.29309;1370.5;1371.23499;297040
2026-05-19 14:45:00;1379.63989;1379.63989;1372.16003;1375.13501;76255
2026-05-19 14:40:00;1377.86499;1382.29004;1376;1379.24500;82184
2026-05-19 14:35:00;1384.54004;1386.80994;1377;1377.86499;71045
2026-05-19 14:30:00;1382.050049;1385;1379.050049;1384.31995;71445
2026-05-19 14:25:00;1384.97998;1389;1380;1382.050049;75833
2026-05-19 14:20:00;1387.53003;1388.58997;1381.99011;1384.23999;83116
2026-05-19 14:15:00;1387.63501;1391.98999;1386.069946;1387.125;91983
2026-05-19 14:10:00;1391.125;1392.85986;1387.10999;1387.63501;79668
2026-05-19 14:05:00;1389.37000;1392.73999;1388.43005;1391.125;94912
2026-05-19 14:00:00;1380.26001;1391.68005;1379.76001;1389.17004;112574
2026-05-19 13:55:00;1371.77002;1381.90002;1371.77002;1380.26001;85811
2026-05-19 13:50:00;1377.32495;1377.52002;1368.69995;1372;83432
2026-05-19 13:45:00;1382.99988;1382.99988;1373;1377.64990;104727
2026-05-19 13:40:00;1383.65002;1389;1380;1381;91859
2026-05-19 13:35:00;1384;1386.93994;1382.010132;1384.065674;85643
2026-05-19 13:30:00;1384.875;1391.83997;1383.31995;1384.81995;151161
2026-05-19 13:25:00;1380.68005;1385.20496;1377;1385.20251;99598
2026-05-19 13:20:00;1383.72986;1384.98999;1378;1379.85999;142272
2026-05-19 13:15:00;1375.95300;1383.90002;1375.95300;1382.47998;115040
2026-05-19 13:10:00;1378.72998;1380.87000;1373.89001;1376.91931;78047
2026-05-19 13:05:00;1376.99500;1380.80005;1371.18994;1379;119020
2026-05-19 13:00:00;1371.98999;1377.17004;1368.00012207;1376.85498;86414
2026-05-19 12:55:00;1373.18994;1377.98999;1368.93005;1371.58997;113966
2026-05-19 12:50:00;1369.21997;1373.99988;1365.55005;1373.19495;99038
2026-05-19 12:45:00;1377.19995;1379.69995;1368;1369;136682
2026-05-19 12:40:00;1380.30005;1382.88000;1372.88013;1376.76001;192582
2026-05-19 12:35:00;1368.21997;1381.97998;1321.21375;1379.74500;282470
2026-05-19 12:30:00;1358.26001;1371.79004;1358;1367.19995;295743
2026-05-19 12:25:00;1346.040039;1361.10999;1344.36475;1358.18005;291965
2026-05-19 12:20:00;1339.22498;1346.93994;1337.98999;1346;136922
2026-05-19 12:15:00;1334.68994;1344.13501;1333.60010;1339.22498;170530
2026-05-19 12:10:00;1328.020020;1334.22986;1325.020020;1334.13000;81976
2026-05-19 12:05:00;1335.5;1337.5;1327.94995;1328.56995;103619
2026-05-19 12:00:00;1327.32996;1338.39001;1327.32996;1335.53503;185674
2026-05-19 11:55:00;1328.81494;1328.81494;1322;1327.099976;66346
2026-05-19 11:50:00;1328.73987;1332.98999;1325;1328.81494;84025
2026-05-19 11:45:00;1327.24011;1332.22986;1324;1327.81006;125037
2026-05-19 11:40:00;1325;1329.98999;1320.89001;1327;139529
