datetime,open,high,low,close,volume
2026-03-05 13:22:00,560.65,563.5999,559.72,561.9601,77171.060097
2026-03-05 13:23:00,562.07,563.6,561.87,562.03,22744.19343
2026-03-05 13:24:00,562.815,563.42,562.03,562.75,14017.312889
2026-03-05 13:25:00,562.645,562.645,560.2501,561.28,16764.73414
2026-03-05 13:26:00,561.22,561.845,560.6,561.605,24785.745556
2026-03-05 13:27:00,561.8,563.17,561.77,561.95,19086.368312
2026-03-05 13:28:00,562,562.43,561,561.735,12943.500757
2026-03-05 13:29:00,561.47,561.735,560,560.14,32763.426693
2026-03-05 13:30:00,560.32,562,560.1,561,32892.733201
2026-03-05 13:31:00,560.89,562.7,560.8,562.2901,29315.118879
2026-03-05 13:32:00,562.5,562.5,560.8,561.345,19925.352422
2026-03-05 13:33:00,561.445,562.465,561.222,561.99,12733.107404
2026-03-05 13:34:00,562.19,564.18,562.19,563.12,58946.65281
2026-03-05 13:35:00,563.5744,564.98,562.71,563.83,25586.634153
2026-03-05 13:36:00,563.83,565.5,563.63,565.285,39255.958415
2026-03-05 13:37:00,565.285,566.2428,564.7801,566,36410.881863
2026-03-05 13:38:00,566.13,567.6199,565.82,566.925,55336.207704
2026-03-05 13:39:00,566.965,567.61,564.3451,565.31,66226.373441
2026-03-05 13:40:00,564.62,567.94,563.3717,567.625,48318.255171
2026-03-05 13:41:00,567.625,567.8423,566.375,566.375,23838.50903
2026-03-05 13:42:00,566.1751,568.9999,566.175,567.4839,49548.897219
2026-03-05 13:43:00,568.3999,568.3999,566.0489,567.165,22225.918701
2026-03-05 13:44:00,567.48,568,566.8401,567.26,20042.647734
2026-03-05 13:45:00,567.67,568.3,567,567.6601,22524.022977
2026-03-05 13:46:00,567.11,567.41,566.1693,566.995,18848.846754
2026-03-05 13:47:00,567.13,567.7999,566.6601,567.3263,12636.542235
2026-03-05 13:48:00,567,567.39,565,565.495,18671.515686
2026-03-05 13:49:00,565.495,566.99,565.001,566.7296,16539.601046
2026-03-05 13:50:00,566.785,567.1599,566.0701,566.355,11498.459332
2026-03-05 13:51:00,566.252,566.61,565.01,565.01,13828.326424
2026-03-05 13:52:00,565,565.41,564.17,564.5046,28370.132883
2026-03-05 13:53:00,564.79,566.13,564.3,565.755,25566.772558
2026-03-05 13:54:00,566.13,566.3,564.26,564.5,14706.329112
2026-03-05 13:55:00,564.25,565.47,563.8813,565.165,30050.270631
2026-03-05 13:56:00,564.505,565.56,564.2501,564.3,13024.437984
2026-03-05 13:57:00,564.875,565.9,564.2501,565.9,15090.039141
2026-03-05 13:58:00,565.8762,567.1925,565.835,566.575,27926.732737
2026-03-05 13:59:00,566.5,567.2799,566.27,566.885,8392.46887
2026-03-05 14:00:00,567.15,568.1,566.12,568.1,22169.419583
2026-03-05 14:01:00,567.875,569.29,567.875,568.725,44791.452932
2026-03-05 14:02:00,568.725,570.3,568.4501,570,53867.333899
2026-03-05 14:03:00,569.7,569.8,568.565,568.565,29973.488806
2026-03-05 14:04:00,568.5,570.055,568.5,569.64,31993.054867
2026-03-05 14:05:00,569.59,570.43,569.17,569.6851,33643.714033
2026-03-05 14:06:00,569.71,570.49,569.262,569.5001,24633.641292
2026-03-05 14:07:00,569.5,570.09,569.21,569.56,19014.977072
2026-03-05 14:08:00,569.78,569.78,568.1101,568.83,28015.015995
2026-03-05 14:09:00,568.77,569.15,568.03,568.03,17554.575659
2026-03-05 14:10:00,568.245,568.44,567.25,568,24953.675724
2026-03-05 14:11:00,568.2,568.87,567.905,568.41,13439.876664
2026-03-05 14:12:00,568.41,568.7,567.27,568.339,16786.484558
2026-03-05 14:13:00,568.69,569.4899,568.23,568.64,16536.218944
2026-03-05 14:14:00,568.845,569.7552,568.605,569.6714,20629.270699
2026-03-05 14:15:00,569.5478,569.95,568.4977,568.51,18774.061235
2026-03-05 14:16:00,568.855,570,568.0401,569.635,28926.088281
2026-03-05 14:17:00,569.24,569.75,569.15,569.3,14091.236257
2026-03-05 14:18:00,569.25,570,569.1,569.45,18121.519209
2026-03-05 14:19:00,569.425,569.8099,567.3901,568.405,22517.341884
2026-03-05 14:20:00,568.76,569.76,567.99,568.79,20988.276743
2026-03-05 14:21:00,568.56,569.37,567.25,567.59,15498.264811
2026-03-05 14:22:00,567.595,567.94,566.13,566.565,43095.685994
2026-03-05 14:23:00,566.565,566.88,565.5001,566.015,29605.835595
2026-03-05 14:24:00,566.25,566.25,565,565.33,15592.397453
2026-03-05 14:25:00,565.37,565.535,563.2,564.5399,59845.07065
2026-03-05 14:26:00,563.856,566.017,563.77,565.53,49553.223563
2026-03-05 14:27:00,565.3,566.2,563.84,564.4,19206.146085
2026-03-05 14:28:00,564.2208,565.26,564.21,564.514,28170.385745
2026-03-05 14:29:00,564.64,565.11,564.4775,564.84,11711.158262
2026-03-05 14:30:00,565.01,565.21,563.2,563.75,21481.657362
2026-03-05 14:31:00,563.91,564.44,563.2001,563.8,26354.336159
2026-03-05 14:32:00,563.7,564.23,563.39,563.57,14963.499274
2026-03-05 14:33:00,564,564.9544,563.2,564.36,30537.818905
2026-03-05 14:34:00,564.425,564.7563,562.85,563.105,40416.885801
2026-03-05 14:35:00,562.9773,563.9599,562.9773,563.7499,17354.587859
2026-03-05 14:36:00,563.01,563.95,562.86,563.39,12919.442049
2026-03-05 14:37:00,563.8999,563.8999,562.685,563.6164,17465.64647
2026-03-05 14:38:00,563.54,564,563.42,563.99,28667.717483
2026-03-05 14:39:00,563.99,564.99,563.61,564.545,25007.656273
2026-03-05 14:40:00,564.69,565.8199,564.0501,565.2501,24282.858831
2026-03-05 14:41:00,565.49,565.67,565.2001,565.3763,14456.359517
2026-03-05 14:42:00,565.35,566.37,565.0101,566,30381.872206
2026-03-05 14:43:00,566.1925,566.1925,564.22,564.5,25586.232298
